fc_key,input_name,sample,chain_id,native_chain_id,found,returned_name_matches_requested
3c42154a02747e2d3473c5cf0b5fb1dbf72eda8e_4_I,3c42154a02747e2d3473c5cf0b5fb1dbf72eda8e,4,I,A,True,False
eee533ac9c1e8ef8a8dc0333eb3cc090e4b80740_1_G,eee533ac9c1e8ef8a8dc0333eb3cc090e4b80740,1,G,A,True,False
p25559_q12452_0_B,p25559_q12452,0,B,A,True,False
39176ce72daca99136d4908ab9cc2894f2da3bd5_0_H,39176ce72daca99136d4908ab9cc2894f2da3bd5,0,H,A,True,False
39db6501c14eca92580725782a875da0594b99ac_2_I,39db6501c14eca92580725782a875da0594b99ac,2,I,A,True,False
0dadf9958339f500cfbfbee0ecd9efefa27af0b8_1_D,0dadf9958339f500cfbfbee0ecd9efefa27af0b8,1,D,A,True,False
ac88c17750a8730ee2ab541f19517b5e5fe2b5d8_4_F,ac88c17750a8730ee2ab541f19517b5e5fe2b5d8,4,F,A,True,False
29e1339b08e559f6854de01d3d1253e4f0fa66f1_3_H,29e1339b08e559f6854de01d3d1253e4f0fa66f1,3,H,A,True,False
0bca0a0c6b58bfc5feb89bbf38004159620d3ff6_0_A,0bca0a0c6b58bfc5feb89bbf38004159620d3ff6,0,A,A,True,False
87335877b3c2255f8ed44ee9c45d886c734ccbed_1_D,87335877b3c2255f8ed44ee9c45d886c734ccbed,1,D,A,True,False
86bfc218b69f998dadebc7fa55b25b89379f9e16_3_L,86bfc218b69f998dadebc7fa55b25b89379f9e16,3,L,A,True,False
634dce8c064da470d5b166f2d185ab8abd73707b_2_D,634dce8c064da470d5b166f2d185ab8abd73707b,2,D,A,True,False
f6b5b7c2eee42b18e93f4301fb35501b56849e0d_3_G,f6b5b7c2eee42b18e93f4301fb35501b56849e0d,3,G,A,True,False
b6f2dba433230eb5e4b06a044d67b120f2574482_3_K,b6f2dba433230eb5e4b06a044d67b120f2574482,3,K,A,True,False
f2b5b92bd12fce68539962c58a06a86af218d997_1_A,f2b5b92bd12fce68539962c58a06a86af218d997,1,A,A,True,False
15882ec9eb38edf5de454630497e3ad9f8fa88fe_1_E,15882ec9eb38edf5de454630497e3ad9f8fa88fe,1,E,A,True,False
03f7f4225f2a8043b01fb656a23d3fc79a008e72_3_D,03f7f4225f2a8043b01fb656a23d3fc79a008e72,3,D,A,True,False
aab79885609bfa0bed4ea5d3ce9df5ae9a1c856b_1_G,aab79885609bfa0bed4ea5d3ce9df5ae9a1c856b,1,G,A,True,False
d3f0bd0983578b0690e3f7ae59ad1d0bcfcfb33b_0_H,d3f0bd0983578b0690e3f7ae59ad1d0bcfcfb33b,0,H,A,True,False
414871cac90a259cd98db26c3d59fbea73dbe7f7_4_E,414871cac90a259cd98db26c3d59fbea73dbe7f7,4,E,A,True,False
8735d88c70129cc02cafc4461bb6c6c08ac54fb1_1_H,8735d88c70129cc02cafc4461bb6c6c08ac54fb1,1,H,A,True,False
70ef938724e7516629c761f4e1a8efabc760ee46_1_E,70ef938724e7516629c761f4e1a8efabc760ee46,1,E,A,True,False
376d04f598890241eacbe7b932acc836d2a4952e_3_B,376d04f598890241eacbe7b932acc836d2a4952e,3,B,A,True,False
b884a9871e2eb9b40089f469a5600fe044e47639_0_I,b884a9871e2eb9b40089f469a5600fe044e47639,0,I,A,True,False
f4abf5b625d54b8a221e0c7136d3e33106333513_4_G,f4abf5b625d54b8a221e0c7136d3e33106333513,4,G,A,True,False
4f9d8ac42aa3a3a4db8133a5d91dd9bebcdb3508_3_H,4f9d8ac42aa3a3a4db8133a5d91dd9bebcdb3508,3,H,A,True,False
47da4cda45a96c9703909c7352d3bcc80c3a7ef6_4_D,47da4cda45a96c9703909c7352d3bcc80c3a7ef6,4,D,A,True,False
79b7bd047c7152b173e923e4fe1f133f93d4bb55_1_E,79b7bd047c7152b173e923e4fe1f133f93d4bb55,1,E,A,True,False
5ff31bdee95460823c4e28b1b276529dfafc5717_1_H,5ff31bdee95460823c4e28b1b276529dfafc5717,1,H,A,True,False
24d374d4d4ab2fe4a404d57a5719b3fd3e68feed_1_G,24d374d4d4ab2fe4a404d57a5719b3fd3e68feed,1,G,A,True,False
c97a3d87ff95e2aea907f099ba72b7f915e93429_1_F,c97a3d87ff95e2aea907f099ba72b7f915e93429,1,F,A,True,False
55a1edfee924d403999dc625faee9fa462d3c12c_2_K,55a1edfee924d403999dc625faee9fa462d3c12c,2,K,A,True,False
8352d6e8b5aedccd96078ae87feb257b33ff7ba5_1_G,8352d6e8b5aedccd96078ae87feb257b33ff7ba5,1,G,A,True,False
a60bfbd6cd402508a849e9a253b78234c891f870_3_C,a60bfbd6cd402508a849e9a253b78234c891f870,3,C,A,True,False
1e6c1c3d38c340f71dd9845abd75ccaa03cdf3dc_2_E,1e6c1c3d38c340f71dd9845abd75ccaa03cdf3dc,2,E,A,True,False
324a386ffcd8779ad5344b4d4c11dec1925f2b16_3_J,324a386ffcd8779ad5344b4d4c11dec1925f2b16,3,J,A,True,False
155396a5c6612fc5dcfb51e3c2abefca4113b9d9_1_A,155396a5c6612fc5dcfb51e3c2abefca4113b9d9,1,A,A,True,False
d77d984249b58bc34c635085339593ca83fffa0a_3_B,d77d984249b58bc34c635085339593ca83fffa0a,3,B,A,True,False
c03543805a2762a7188162c48e86305a946a8f37_0_M,c03543805a2762a7188162c48e86305a946a8f37,0,M,A,True,False
d8bfebeb17e94912dc2ffdd6517d872575c609bc_4_F,d8bfebeb17e94912dc2ffdd6517d872575c609bc,4,F,A,True,False
999ea09c099e309d1adb1c5cf165711fa13c0489_3_I,999ea09c099e309d1adb1c5cf165711fa13c0489,3,I,A,True,False
076e7100bcbea5f2c6f8c9e051c1456341867537_4_E,076e7100bcbea5f2c6f8c9e051c1456341867537,4,E,A,True,False
b775011aeb0dce392a7fdda8c94b418554b86782_3_F,b775011aeb0dce392a7fdda8c94b418554b86782,3,F,A,True,False
f0c6ebc1822738890dacd2d6db91784246ad9cf7_3_G,f0c6ebc1822738890dacd2d6db91784246ad9cf7,3,G,A,True,False
e17c10bbf79ad63c59c3cc22b14b2d7fc5f4dfa2_0_J,e17c10bbf79ad63c59c3cc22b14b2d7fc5f4dfa2,0,J,A,True,False
479477080864555db9be139c618bb0f66fe7e7b6_3_H,479477080864555db9be139c618bb0f66fe7e7b6,3,H,A,True,False
2d37af31003f6c10a02ff6c0e7e75646afb67c59_2_A,2d37af31003f6c10a02ff6c0e7e75646afb67c59,2,A,A,True,False
3aab2ac1080d67657dc670de33823b8a8d8f4b07_2_F,3aab2ac1080d67657dc670de33823b8a8d8f4b07,2,F,A,True,False
4abcf5f8c7917189c495cd5fe1979b5d16fb5270_2_G,4abcf5f8c7917189c495cd5fe1979b5d16fb5270,2,G,A,True,False
17a408d5e62e408db4ba1aad6c6c08b1ee86702f_3_K,17a408d5e62e408db4ba1aad6c6c08b1ee86702f,3,K,A,True,False
3d36504ed4fbc2d323a39e274845dfbb83dadf56_0_D,3d36504ed4fbc2d323a39e274845dfbb83dadf56,0,D,A,True,False
38855e502bd8b41c9f29eba4a7897e3f08b089ef_2_D,38855e502bd8b41c9f29eba4a7897e3f08b089ef,2,D,A,True,False
860d8665ceb11d29d348c6def95a64fe2fb99f72_2_A,860d8665ceb11d29d348c6def95a64fe2fb99f72,2,A,A,True,False
2015fea9f7b9424756b3a73db4e7bf18e5ba72ed_2_J,2015fea9f7b9424756b3a73db4e7bf18e5ba72ed,2,J,A,True,False
bdc80bf3567f673e13ba2a6b76e7eee728751cf0_0_D,bdc80bf3567f673e13ba2a6b76e7eee728751cf0,0,D,A,True,False
e8b51e51644aca65868036104bbc0b97056797e0_3_C,e8b51e51644aca65868036104bbc0b97056797e0,3,C,A,True,False
fcdfde9ba99435e74ead63ebb171889d1e8efa6d_0_E,fcdfde9ba99435e74ead63ebb171889d1e8efa6d,0,E,A,True,False
d2c8fca3ae1850ab641c1d5fccb361fc378c8f9c_1_G,d2c8fca3ae1850ab641c1d5fccb361fc378c8f9c,1,G,A,True,False
b104f0c2533e08f3e84e14b79fc1f56f9ef4c334_3_B,b104f0c2533e08f3e84e14b79fc1f56f9ef4c334,3,B,A,True,False
2b01968b00bfdec5829d18c20da85e621dcb2fc6_1_J,2b01968b00bfdec5829d18c20da85e621dcb2fc6,1,J,A,True,False
d2a747820998c9dbfd186b8a3fb9705bee45f6ea_1_I,d2a747820998c9dbfd186b8a3fb9705bee45f6ea,1,I,A,True,False
d074760d42246ebde03fe4f495acd179b0cf4827_0_H,d074760d42246ebde03fe4f495acd179b0cf4827,0,H,A,True,False
8ee2e3a4883e8f328c40955ad014a69f2b6739d7_2_M,8ee2e3a4883e8f328c40955ad014a69f2b6739d7,2,M,A,True,False
c33b6b8d7c6d2845961ba01407d46d813c1a7cb2_2_G,c33b6b8d7c6d2845961ba01407d46d813c1a7cb2,2,G,A,True,False
25f1c43ff27afd0df3b9ea59848cfd8e6ad20b40_1_B,25f1c43ff27afd0df3b9ea59848cfd8e6ad20b40,1,B,A,True,False
f184c8edc49da9d68457a72e2f1dc842a61b2354_3_H,f184c8edc49da9d68457a72e2f1dc842a61b2354,3,H,A,True,False
be48a0b26e0aa4d33fea3fe91b04a1fdfc7c4c19_0_B,be48a0b26e0aa4d33fea3fe91b04a1fdfc7c4c19,0,B,A,True,False
e87612e2a73e398575bea55699e7f7eb4f2adeea_3_C,e87612e2a73e398575bea55699e7f7eb4f2adeea,3,C,A,True,False
50cc555b498a865308bd3efc11803128f90dca92_4_E,50cc555b498a865308bd3efc11803128f90dca92,4,E,A,True,False
3fb950e2754150c4e063e407a0ecf949c53a4b75_4_A,3fb950e2754150c4e063e407a0ecf949c53a4b75,4,A,A,True,False
c1d246ef6c2582ae9c4f215c1a9d1625f37bb249_0_B,c1d246ef6c2582ae9c4f215c1a9d1625f37bb249,0,B,A,True,False
d2bdb9a8cc8a61843ae4e333d0babf78ea79d0a6_1_F,d2bdb9a8cc8a61843ae4e333d0babf78ea79d0a6,1,F,A,True,False
9205911c80479edd71fcfdf9de7356a8201fe7f5_0_G,9205911c80479edd71fcfdf9de7356a8201fe7f5,0,G,A,True,False
a91c55d80e3e0137848b70d257fe4b8bb55bf194_1_E,a91c55d80e3e0137848b70d257fe4b8bb55bf194,1,E,A,True,False
38cfcd399c474164877455f97dcfa9e7e39499ee_2_G,38cfcd399c474164877455f97dcfa9e7e39499ee,2,G,A,True,False
145e3907ebbb3c0d2154afbb55c6bdfec573ec48_4_I,145e3907ebbb3c0d2154afbb55c6bdfec573ec48,4,I,A,True,False
3265ff376d6c917bdf95617a2ee76bd5a8b3dfe1_2_A,3265ff376d6c917bdf95617a2ee76bd5a8b3dfe1,2,A,A,True,False
e3848f6151758cae8d7da26b49a9076711f5f037_2_D,e3848f6151758cae8d7da26b49a9076711f5f037,2,D,A,True,False
eda398abe11e73a66416cdd0a066b0d80cf96f16_2_D,eda398abe11e73a66416cdd0a066b0d80cf96f16,2,D,A,True,False
7984274137dd62319621a57d35183d6f668aa9fd_2_I,7984274137dd62319621a57d35183d6f668aa9fd,2,I,A,True,False
251d2b6401da2da46d5fd7beee256dc20eedafc6_0_B,251d2b6401da2da46d5fd7beee256dc20eedafc6,0,B,A,True,False
b26f68e134ac90ddc4f635e2f970b04741a78fb9_1_D,b26f68e134ac90ddc4f635e2f970b04741a78fb9,1,D,A,True,False
010e9c017e304efc6202ca355f4436eb3490c0c8_4_B,010e9c017e304efc6202ca355f4436eb3490c0c8,4,B,A,True,False
45e541e945664395867873ed489f8ceb68c049e4_3_F,45e541e945664395867873ed489f8ceb68c049e4,3,F,A,True,False
4a85e103d33e371406f232bcd58965dbc5040901_2_C,4a85e103d33e371406f232bcd58965dbc5040901,2,C,A,True,False
71b14749dde4dfb215e442d3e14618ec0b363246_3_D,71b14749dde4dfb215e442d3e14618ec0b363246,3,D,A,True,False
bbabda91342e22f413bb636434b4bbc7aea98867_2_E,bbabda91342e22f413bb636434b4bbc7aea98867,2,E,A,True,False
0f047f11d961c8b0ec17344ce8d1e9735a96d063_3_G,0f047f11d961c8b0ec17344ce8d1e9735a96d063,3,G,A,True,False
9a5ec697384a9b7768e2a8a7460586e2e39644c0_0_E,9a5ec697384a9b7768e2a8a7460586e2e39644c0,0,E,A,True,False
1b180c9185581d4e1734549061b0b1c54638a488_2_I,1b180c9185581d4e1734549061b0b1c54638a488,2,I,A,True,False
3db55ef47d934d948b6ce52bf6946665f889e14f_1_C,3db55ef47d934d948b6ce52bf6946665f889e14f,1,C,A,True,False
19fb7987fd66fe9fa726c307a7a209590e4d052c_0_G,19fb7987fd66fe9fa726c307a7a209590e4d052c,0,G,A,True,False
d8abaca1aa2ec06e24f25a57a2fa1bb20eeb6783_0_F,d8abaca1aa2ec06e24f25a57a2fa1bb20eeb6783,0,F,A,True,False
172cae09fd99d2a30dcb791189020e4d8d4d3e99_3_B,172cae09fd99d2a30dcb791189020e4d8d4d3e99,3,B,A,True,False
32017c5c797baf48e89fc526fa7f0288f590af08_1_K,32017c5c797baf48e89fc526fa7f0288f590af08,1,K,A,True,False
9b266a478637b8e904c054012a9fbffaa4ef7ad6_4_G,9b266a478637b8e904c054012a9fbffaa4ef7ad6,4,G,A,True,False
dbf3f1034ca891198842c8069205677777e750ec_1_E,dbf3f1034ca891198842c8069205677777e750ec,1,E,A,True,False
b1d3ee86039f9fff7d5d56a6a8324a3429ef69f5_4_H,b1d3ee86039f9fff7d5d56a6a8324a3429ef69f5,4,H,A,True,False
9fdf59a1ecb008fa185adfd0c90cb4b74d19bf2e_2_C,9fdf59a1ecb008fa185adfd0c90cb4b74d19bf2e,2,C,A,True,False
c9272947487030be3f69ad956984248026208ede_2_D,c9272947487030be3f69ad956984248026208ede,2,D,A,True,False
414e9cd6ac23e3d3cd60c78c6fc5a25c90ede077_3_S,414e9cd6ac23e3d3cd60c78c6fc5a25c90ede077,3,S,A,True,False
f8d956ca6651e0cb936ab4cea0468d51b1911f37_3_J,f8d956ca6651e0cb936ab4cea0468d51b1911f37,3,J,A,True,False
84af22cfc857d51707a447deaf81fa9dfb15ddb0_0_G,84af22cfc857d51707a447deaf81fa9dfb15ddb0,0,G,A,True,False
bd700f14dc87b4acdef8cf8c3bdb9d55d1d268db_3_K,bd700f14dc87b4acdef8cf8c3bdb9d55d1d268db,3,K,A,True,False
a4fabfc3d973619c6b8be802c456d574faae927d_1_H,a4fabfc3d973619c6b8be802c456d574faae927d,1,H,A,True,False
c09bcef123406bcc7f48d7a0b89c76e38b62657c_4_A,c09bcef123406bcc7f48d7a0b89c76e38b62657c,4,A,A,True,False
d8567a8a50f625d0372d3c38ce30cd93ff8bfa94_2_A,d8567a8a50f625d0372d3c38ce30cd93ff8bfa94,2,A,A,True,False
2619ae11469b2d2f33c1beb3d840805f7f549869_2_E,2619ae11469b2d2f33c1beb3d840805f7f549869,2,E,A,True,False
377dd1f796046a04295a61c232a9314c903c84cd_0_I,377dd1f796046a04295a61c232a9314c903c84cd,0,I,A,True,False
944f8f10b6c16faebb0d150891669893512c0374_2_B,944f8f10b6c16faebb0d150891669893512c0374,2,B,A,True,False
6d6586365ccd1d01ea43013cbca65060ae78758d_1_O,6d6586365ccd1d01ea43013cbca65060ae78758d,1,O,A,True,False
b11447d0115a6d516dff50b1b020bb5c2723851b_4_C,b11447d0115a6d516dff50b1b020bb5c2723851b,4,C,A,True,False
73805c04c054865114c21cc1682411119efdf3bb_3_A,73805c04c054865114c21cc1682411119efdf3bb,3,A,A,True,False
5ce0abc7849ba882a5ba9dd0e4c1144e5af5cf7b_4_E,5ce0abc7849ba882a5ba9dd0e4c1144e5af5cf7b,4,E,A,True,False
d1fe20876e64646c4e41b47962164eae66c5c610_4_J,d1fe20876e64646c4e41b47962164eae66c5c610,4,J,A,True,False
232ff8e608e39d567f7cb40dcb4305f1f5fa16c0_0_E,232ff8e608e39d567f7cb40dcb4305f1f5fa16c0,0,E,A,True,False
878f29baf2375e8c78e25941e168d4d3efcbc442_1_D,878f29baf2375e8c78e25941e168d4d3efcbc442,1,D,A,True,False
c1aa0fdec1b683040e0c3ab8c724dec3ab0312db_2_C,c1aa0fdec1b683040e0c3ab8c724dec3ab0312db,2,C,A,True,False
76cc499e22b7dcd27ae5629d4025107915205c80_4_E,76cc499e22b7dcd27ae5629d4025107915205c80,4,E,A,True,False
5dbc518f6fc44c7d341b32f977b682c6e029f7ae_4_G,5dbc518f6fc44c7d341b32f977b682c6e029f7ae,4,G,A,True,False
4d924ad45c6d739ef0e143d20e5cda1678f3899d_1_G,4d924ad45c6d739ef0e143d20e5cda1678f3899d,1,G,A,True,False
714094a014139265f844ab64954ec402713d5c66_0_D,714094a014139265f844ab64954ec402713d5c66,0,D,A,True,False
9a686a2367f0fad9385cb9c25fa3c0a5708b7e54_4_F,9a686a2367f0fad9385cb9c25fa3c0a5708b7e54,4,F,A,True,False
p40025_q04396_3_B,p40025_q04396,3,B,A,True,False
1447b855e4354e38f17a1f4979e8abc8b8287361_0_G,1447b855e4354e38f17a1f4979e8abc8b8287361,0,G,A,True,False
5e40892c3b629c65259db3eb3ed8bd3bd5a0d251_4_H,5e40892c3b629c65259db3eb3ed8bd3bd5a0d251,4,H,A,True,False
5a9e4580abe80bf942f693a637ba09d080d9c7b4_3_D,5a9e4580abe80bf942f693a637ba09d080d9c7b4,3,D,A,True,False
71c155ec7592238f1b028c7dd60104677aa9565f_2_E,71c155ec7592238f1b028c7dd60104677aa9565f,2,E,A,True,False
e3824d10c85d7a521f9c860c9958768260ca3d2c_0_J,e3824d10c85d7a521f9c860c9958768260ca3d2c,0,J,A,True,False
35bd3b28b3229c28d9161d5b11f7a9bd3a631c1b_3_C,35bd3b28b3229c28d9161d5b11f7a9bd3a631c1b,3,C,A,True,False
81a8a192fb80b8aff9fee2cd87252a6cc27606b7_3_A,81a8a192fb80b8aff9fee2cd87252a6cc27606b7,3,A,A,True,False
0703f760728137f835593b59da1b2d5d96ea0eb7_2_B,0703f760728137f835593b59da1b2d5d96ea0eb7,2,B,A,True,False
cc0e6ed40f924fe912dd5d575d2a27a84964f48d_0_G,cc0e6ed40f924fe912dd5d575d2a27a84964f48d,0,G,A,True,False
77028a4abc19f24d34d1598b59cabaa56924903c_2_I,77028a4abc19f24d34d1598b59cabaa56924903c,2,I,A,True,False
8672e53da66559130b13f3efa691adf94248ff46_1_A,8672e53da66559130b13f3efa691adf94248ff46,1,A,A,True,False
2934fb29a7373dba515860d7526fac002fae4b58_2_H,2934fb29a7373dba515860d7526fac002fae4b58,2,H,A,True,False
cbaf3122d8a8f8a9d7cc7f6303e3cdec7ef42028_3_H,cbaf3122d8a8f8a9d7cc7f6303e3cdec7ef42028,3,H,A,True,False
1316d696c7de77997ce3dd23503b124e63443900_0_E,1316d696c7de77997ce3dd23503b124e63443900,0,E,A,True,False
098acd15aaa94ff367b085e13133806d7c681ef3_4_K,098acd15aaa94ff367b085e13133806d7c681ef3,4,K,A,True,False
4792fe6f95ecc932a7c39a1672db11b11ec32543_4_G,4792fe6f95ecc932a7c39a1672db11b11ec32543,4,G,A,True,False
abce80aff9d6f33a5fc0b022c610b60e71d1a3e4_2_I,abce80aff9d6f33a5fc0b022c610b60e71d1a3e4,2,I,A,True,False
bfaac53d3c5ccc5012a6046175ac15296b88b846_4_E,bfaac53d3c5ccc5012a6046175ac15296b88b846,4,E,A,True,False
d9aa6373f9a9865fa3c7013d4559168ee3d8d102_0_K,d9aa6373f9a9865fa3c7013d4559168ee3d8d102,0,K,A,True,False
7ef5ec42f7c94c6167aae59cc7c5e9ceebea81fd_1_H,7ef5ec42f7c94c6167aae59cc7c5e9ceebea81fd,1,H,A,True,False
d22fd6986c260c5e02dc122318c8fb2efac5e255_0_B,d22fd6986c260c5e02dc122318c8fb2efac5e255,0,B,A,True,False
d2cb5040647baeaa35209a5904a8658002eb15cb_0_H,d2cb5040647baeaa35209a5904a8658002eb15cb,0,H,A,True,False
c7ea9967ca174d53b207ce511488614f58195de4_1_E,c7ea9967ca174d53b207ce511488614f58195de4,1,E,A,True,False
0c2fe26565088d62384b656f22cfa5494a37e29f_0_E,0c2fe26565088d62384b656f22cfa5494a37e29f,0,E,A,True,False
abf103f46978640a2d0cf723109eaab479499d14_1_N,abf103f46978640a2d0cf723109eaab479499d14,1,N,A,True,False
481849bc83fd3248ba2cc61b2524e6d9494cab68_1_G,481849bc83fd3248ba2cc61b2524e6d9494cab68,1,G,A,True,False
72dc79ae90eed441dff3a6dbbb4c5649f2199a48_4_G,72dc79ae90eed441dff3a6dbbb4c5649f2199a48,4,G,A,True,False
7562a48cf9ed324b4ecc6c175bd86b20de11c8d4_0_H,7562a48cf9ed324b4ecc6c175bd86b20de11c8d4,0,H,A,True,False
5b143e9e1bae25cf8c129a1ab154343dd9c4d51d_0_A,5b143e9e1bae25cf8c129a1ab154343dd9c4d51d,0,A,A,True,False
4473d32599c5ac81010afdf5b3e19bf6bcf9acc4_0_E,4473d32599c5ac81010afdf5b3e19bf6bcf9acc4,0,E,A,True,False
24831fead46f64ee18d5c90058d94b6e91382b6b_0_E,24831fead46f64ee18d5c90058d94b6e91382b6b,0,E,A,True,False
c0fcd3c56301610b3e873b750bce1c2c4b09cdc6_3_B,c0fcd3c56301610b3e873b750bce1c2c4b09cdc6,3,B,A,True,False
aa5e358bf25b555ee3ca9e4d18b351a4f08b63c6_3_I,aa5e358bf25b555ee3ca9e4d18b351a4f08b63c6,3,I,A,True,False
25982a3b8e9fab4997e034113e084eb1b9eea331_4_D,25982a3b8e9fab4997e034113e084eb1b9eea331,4,D,A,True,False
1b76bc0115061079ffa5b85bde8121fd0ce3ef1b_0_H,1b76bc0115061079ffa5b85bde8121fd0ce3ef1b,0,H,A,True,False
377bde5b6b3a85c736b45edb524846abf200e1b1_0_J,377bde5b6b3a85c736b45edb524846abf200e1b1,0,J,A,True,False
36b304ab528139fa015eccca35872830dee14528_4_D,36b304ab528139fa015eccca35872830dee14528,4,D,A,True,False
4022444e1bfa66ba68f5df65ade73c413e704f9b_1_I,4022444e1bfa66ba68f5df65ade73c413e704f9b,1,I,A,True,False
8ccb2145bc2bb043fd74b43ba2d5cc85cfb80c60_0_G,8ccb2145bc2bb043fd74b43ba2d5cc85cfb80c60,0,G,A,True,False
7c1cbfa624ffb2699c5f2c7344ef66e641e2a6a9_0_H,7c1cbfa624ffb2699c5f2c7344ef66e641e2a6a9,0,H,A,True,False
f9efafddcbf8dad1d478f98e4c6fc73c8bc41a11_4_A,f9efafddcbf8dad1d478f98e4c6fc73c8bc41a11,4,A,A,True,False
7ac42e13ce83ebbac1a5cea8acabb5b09d7ad737_2_E,7ac42e13ce83ebbac1a5cea8acabb5b09d7ad737,2,E,A,True,False
f0660321215bb8c2f6bb6983eee2224883d0180c_3_F,f0660321215bb8c2f6bb6983eee2224883d0180c,3,F,A,True,False
08fc0a6bc50181000759085fd81e7ebf96d5439b_2_H,08fc0a6bc50181000759085fd81e7ebf96d5439b,2,H,A,True,False
5c007807d97519bf2430ec5d449dca4df7f6451a_2_J,5c007807d97519bf2430ec5d449dca4df7f6451a,2,J,A,True,False
6ad50673816761c7efba15ea13c3c30d8dfe445e_1_L,6ad50673816761c7efba15ea13c3c30d8dfe445e,1,L,A,True,False
4ba0c79e9bd35d37ba85f8065095ce0e495983f4_4_B,4ba0c79e9bd35d37ba85f8065095ce0e495983f4,4,B,A,True,False
7e7f2e4d1f67e00d748d20b9640176335f76c19c_2_H,7e7f2e4d1f67e00d748d20b9640176335f76c19c,2,H,A,True,False
600e73773584540e4d791eca28435df5dfcf378b_1_C,600e73773584540e4d791eca28435df5dfcf378b,1,C,A,True,False
6aec372232a27263113041a8e1fce280f0b6470c_3_B,6aec372232a27263113041a8e1fce280f0b6470c,3,B,A,True,False
2d8b3fde6bb69ac514ced5f09cbc69c1afef3447_0_H,2d8b3fde6bb69ac514ced5f09cbc69c1afef3447,0,H,A,True,False
2dc7c5736496bd885b7318b61df4c94a76762591_0_H,2dc7c5736496bd885b7318b61df4c94a76762591,0,H,A,True,False
72a043cc898fc571169b39a6c1919a4b4f18a81f_2_C,72a043cc898fc571169b39a6c1919a4b4f18a81f,2,C,A,True,False
b26993c24d583e210b7bbc6872200db79b8bdeda_4_A,b26993c24d583e210b7bbc6872200db79b8bdeda,4,A,A,True,False
32ec7015b92fde019ad5aecd2a2aa730deca793c_1_B,32ec7015b92fde019ad5aecd2a2aa730deca793c,1,B,A,True,False
3d90e0bffa61596ba3b5485b33064e90f3b9f23a_0_A,3d90e0bffa61596ba3b5485b33064e90f3b9f23a,0,A,A,True,False
823f1c6ef8ab9b9f0402cd30bffb8a06cc7e55f3_3_C,823f1c6ef8ab9b9f0402cd30bffb8a06cc7e55f3,3,C,A,True,False
a08c4199e2c0f7aa0f6fe901a8467917d0b0a9d0_3_B,a08c4199e2c0f7aa0f6fe901a8467917d0b0a9d0,3,B,A,True,False
16f8199b2faf209569d6c4ddc5043a44dfb24bc0_1_C,16f8199b2faf209569d6c4ddc5043a44dfb24bc0,1,C,A,True,False
1efe424d8beb67e8445439024851f24d91efb786_0_L,1efe424d8beb67e8445439024851f24d91efb786,0,L,A,True,False
88aaee99ec3d737603d4f81fa4f5da71c82b7da4_1_G,88aaee99ec3d737603d4f81fa4f5da71c82b7da4,1,G,A,True,False
3c79f4f41bf3c79659699ec7a3c5c47e7cea9385_4_B,3c79f4f41bf3c79659699ec7a3c5c47e7cea9385,4,B,A,True,False
aa98ccf75bb625911cfe9c7bc2a66ef9551ea3dc_0_C,aa98ccf75bb625911cfe9c7bc2a66ef9551ea3dc,0,C,A,True,False
9f37ba6ada86155477bf59a88c04b039f99acfeb_2_C,9f37ba6ada86155477bf59a88c04b039f99acfeb,2,C,A,True,False
95caa357c8803cad8d500f12562ac93a8047dea4_4_J,95caa357c8803cad8d500f12562ac93a8047dea4,4,J,A,True,False
7ae9161c098abef41d55107cfd53e641a0cd5aca_4_H,7ae9161c098abef41d55107cfd53e641a0cd5aca,4,H,A,True,False
5295509c5226d1d50b9dca33db66f3603104b1ac_3_I,5295509c5226d1d50b9dca33db66f3603104b1ac,3,I,A,True,False
22a3acf316b39e22b866d065e968817b1168b1d8_0_F,22a3acf316b39e22b866d065e968817b1168b1d8,0,F,A,True,False
050e50586125f4a05888da21df9d191cd6dcfd59_0_A,050e50586125f4a05888da21df9d191cd6dcfd59,0,A,A,True,False
75377d9a98bc9b95ee4744fd1534bd5b30141a79_2_L,75377d9a98bc9b95ee4744fd1534bd5b30141a79,2,L,A,True,False
e7b60fd6ad82631723a21043cf5ff9d12911a495_0_H,e7b60fd6ad82631723a21043cf5ff9d12911a495,0,H,A,True,False
f579dbe88890ff9eabf14ca147b5d387ecbe20ee_3_J,f579dbe88890ff9eabf14ca147b5d387ecbe20ee,3,J,A,True,False
e201d24d78e9a9e28e3f7ebd7d68e744a33cb80b_3_D,e201d24d78e9a9e28e3f7ebd7d68e744a33cb80b,3,D,A,True,False
1efff5d5741b30d958996037e92741cdba4a51e4_3_G,1efff5d5741b30d958996037e92741cdba4a51e4,3,G,A,True,False
7bb479154403b6c7af7e17eb6bc9536e52df7338_4_A,7bb479154403b6c7af7e17eb6bc9536e52df7338,4,A,A,True,False
643e50287c696432266aef15ed74cf8bd1e260f9_2_A,643e50287c696432266aef15ed74cf8bd1e260f9,2,A,A,True,False
6efbfc6a0748b6abbdd86701c372a03dcda0fafe_2_F,6efbfc6a0748b6abbdd86701c372a03dcda0fafe,2,F,A,True,False
25f63d12adf8573758c637c47342aa0d1b19afdf_3_E,25f63d12adf8573758c637c47342aa0d1b19afdf,3,E,A,True,False
10f0e1967fa28be35155fde133a8e4879539927c_3_A,10f0e1967fa28be35155fde133a8e4879539927c,3,A,A,True,False
